,station_complex_id,borough,routes,latitude,longitude,date,ridership
2543,N339A,Q,F,40.70756530761719,-73.80332946777344,2023-01-31,125303
2544,N340A,Q,F,40.71046829223633,-73.7936019897461,2022-02-28,107012
2545,N340A,Q,F,40.71046829223633,-73.7936019897461,2022-03-31,138639
2546,N340A,Q,F,40.71046829223633,-73.7936019897461,2022-04-30,123951
2547,N340A,Q,F,40.71046829223633,-73.7936019897461,2022-05-31,130210
2548,N340A,Q,F,40.71046829223633,-73.7936019897461,2022-06-30,127039
2549,N340A,Q,F,40.71046829223633,-73.7936019897461,2022-07-31,118354
2550,N340A,Q,F,40.71046829223633,-73.7936019897461,2022-08-31,125471
2551,N340A,Q,F,40.71046829223633,-73.7936019897461,2022-09-30,136314
2552,N340A,Q,F,40.71046829223633,-73.7936019897461,2022-10-31,141709
2553,N340A,Q,F,40.71046829223633,-73.7936019897461,2022-11-30,136524
2554,N340A,Q,F,40.71046829223633,-73.7936019897461,2022-12-31,133862
2555,N340A,Q,F,40.71046829223633,-73.7936019897461,2023-01-31,131810
2556,N343,Q,F,40.712646484375,-73.7838134765625,2022-02-28,268009
2557,N343,Q,F,40.712646484375,-73.7838134765625,2022-03-31,345186
2558,N343,Q,F,40.712646484375,-73.7838134765625,2022-04-30,313029
2559,N343,Q,F,40.712646484375,-73.7838134765625,2022-05-31,327561
2560,N343,Q,F,40.712646484375,-73.7838134765625,2022-06-30,329705
2561,N343,Q,F,40.712646484375,-73.7838134765625,2022-07-31,299947
2562,N343,Q,F,40.712646484375,-73.7838134765625,2022-08-31,320505
2563,N343,Q,F,40.712646484375,-73.7838134765625,2022-09-30,336404
2564,N343,Q,F,40.712646484375,-73.7838134765625,2022-10-31,342648
2565,N343,Q,F,40.712646484375,-73.7838134765625,2022-11-30,332324
2566,N343,Q,F,40.712646484375,-73.7838134765625,2022-12-31,312099
2567,N343,Q,F,40.712646484375,-73.7838134765625,2023-01-31,323518
2568,N401,Q,G,40.74406433105469,-73.94972229003906,2022-02-28,26018
2569,N401,Q,G,40.74406433105469,-73.94972229003906,2022-03-31,37360
2570,N401,Q,G,40.74406433105469,-73.94972229003906,2022-04-30,31979
2571,N401,Q,G,40.74406433105469,-73.94972229003906,2022-05-31,31033
2572,N401,Q,G,40.74406433105469,-73.94972229003906,2022-06-30,29991
2573,N401,Q,G,40.74406433105469,-73.94972229003906,2022-07-31,27998
2574,N401,Q,G,40.74406433105469,-73.94972229003906,2022-08-31,30255
2575,N401,Q,G,40.74406433105469,-73.94972229003906,2022-09-30,31816
2576,N401,Q,G,40.74406433105469,-73.94972229003906,2022-10-31,34373
2577,N401,Q,G,40.74406433105469,-73.94972229003906,2022-11-30,36662
2578,N401,Q,G,40.74406433105469,-73.94972229003906,2022-12-31,30667
2579,N401,Q,G,40.74406433105469,-73.94972229003906,2023-01-31,30715
2580,N405,BK,G,40.731353759765625,-73.95445251464844,2022-02-28,141181
2581,N405,BK,G,40.731353759765625,-73.95445251464844,2022-03-31,192361
2582,N405,BK,G,40.731353759765625,-73.95445251464844,2022-04-30,174165
2583,N405,BK,G,40.731353759765625,-73.95445251464844,2022-05-31,182004
2584,N405,BK,G,40.731353759765625,-73.95445251464844,2022-06-30,173128
2585,N405,BK,G,40.731353759765625,-73.95445251464844,2022-07-31,149340
2586,N405,BK,G,40.731353759765625,-73.95445251464844,2022-08-31,160792
2587,N405,BK,G,40.731353759765625,-73.95445251464844,2022-09-30,182716
2588,N405,BK,G,40.731353759765625,-73.95445251464844,2022-10-31,196247
2589,N405,BK,G,40.731353759765625,-73.95445251464844,2022-11-30,200748
2590,N405,BK,G,40.731353759765625,-73.95445251464844,2022-12-31,181539
2591,N405,BK,G,40.731353759765625,-73.95445251464844,2023-01-31,181322
2592,N408A,BK,G,40.72463607788086,-73.95127868652344,2022-02-28,132501
2593,N408A,BK,G,40.72463607788086,-73.95127868652344,2022-03-31,178377
2594,N408A,BK,G,40.72463607788086,-73.95127868652344,2022-04-30,166472
2595,N408A,BK,G,40.72463607788086,-73.95127868652344,2022-05-31,164828
2596,N408A,BK,G,40.72463607788086,-73.95127868652344,2022-06-30,150879
2597,N408A,BK,G,40.72463607788086,-73.95127868652344,2022-07-31,154896
2598,N408A,BK,G,40.72463607788086,-73.95127868652344,2022-08-31,164555
2599,N408A,BK,G,40.72463607788086,-73.95127868652344,2022-09-30,164789
2600,N408A,BK,G,40.72463607788086,-73.95127868652344,2022-10-31,179663
2601,N408A,BK,G,40.72463607788086,-73.95127868652344,2022-11-30,176229
2602,N408A,BK,G,40.72463607788086,-73.95127868652344,2022-12-31,163957
2603,N408A,BK,G,40.72463607788086,-73.95127868652344,2023-01-31,197439
2604,N412,BK,G,40.706092834472656,-73.95030975341797,2022-02-28,73604
2605,N412,BK,G,40.706092834472656,-73.95030975341797,2022-03-31,96034
2606,N412,BK,G,40.706092834472656,-73.95030975341797,2022-04-30,84273
2607,N412,BK,G,40.706092834472656,-73.95030975341797,2022-05-31,86102
2608,N412,BK,G,40.706092834472656,-73.95030975341797,2022-06-30,78122
2609,N412,BK,G,40.706092834472656,-73.95030975341797,2022-07-31,70489
2610,N412,BK,G,40.706092834472656,-73.95030975341797,2022-08-31,80599
2611,N412,BK,G,40.706092834472656,-73.95030975341797,2022-09-30,84120
2612,N412,BK,G,40.706092834472656,-73.95030975341797,2022-10-31,89535
2613,N412,BK,G,40.706092834472656,-73.95030975341797,2022-11-30,90813
2614,N412,BK,G,40.706092834472656,-73.95030975341797,2022-12-31,83555
2615,N412,BK,G,40.706092834472656,-73.95030975341797,2023-01-31,93396
2616,N414,BK,G,40.70037841796875,-73.95023345947266,2022-02-28,42569
2617,N414,BK,G,40.70037841796875,-73.95023345947266,2022-03-31,56221
2618,N414,BK,G,40.70037841796875,-73.95023345947266,2022-04-30,49937
2619,N414,BK,G,40.70037841796875,-73.95023345947266,2022-05-31,51235
2620,N414,BK,G,40.70037841796875,-73.95023345947266,2022-06-30,49231
2621,N414,BK,G,40.70037841796875,-73.95023345947266,2022-07-31,45361
2622,N414,BK,G,40.70037841796875,-73.95023345947266,2022-08-31,50422
2623,N414,BK,G,40.70037841796875,-73.95023345947266,2022-09-30,52645
2624,N414,BK,G,40.70037841796875,-73.95023345947266,2022-10-31,56324
2625,N414,BK,G,40.70037841796875,-73.95023345947266,2022-11-30,61960
2626,N414,BK,G,40.70037841796875,-73.95023345947266,2022-12-31,57300
2627,N414,BK,G,40.70037841796875,-73.95023345947266,2023-01-31,61236
2628,N415,BK,G,40.6945686340332,-73.94904327392578,2022-02-28,83565
2629,N415,BK,G,40.6945686340332,-73.94904327392578,2022-03-31,110418
2630,N415,BK,G,40.6945686340332,-73.94904327392578,2022-04-30,96084
2631,N415,BK,G,40.6945686340332,-73.94904327392578,2022-05-31,100481
2632,N415,BK,G,40.6945686340332,-73.94904327392578,2022-06-30,96715
2633,N415,BK,G,40.6945686340332,-73.94904327392578,2022-07-31,88007
2634,N415,BK,G,40.6945686340332,-73.94904327392578,2022-08-31,97114
2635,N415,BK,G,40.6945686340332,-73.94904327392578,2022-09-30,99925
2636,N415,BK,G,40.6945686340332,-73.94904327392578,2022-10-31,106999
2637,N415,BK,G,40.6945686340332,-73.94904327392578,2022-11-30,109523
2638,N415,BK,G,40.6945686340332,-73.94904327392578,2022-12-31,101092
2639,N415,BK,G,40.6945686340332,-73.94904327392578,2023-01-31,105960
2640,N417,BK,G,40.68962860107422,-73.95352172851562,2022-02-28,117993
2641,N417,BK,G,40.68962860107422,-73.95352172851562,2022-03-31,162060
2642,N417,BK,G,40.68962860107422,-73.95352172851562,2022-04-30,153156
2643,N417,BK,G,40.68962860107422,-73.95352172851562,2022-05-31,161932
2644,N417,BK,G,40.68962860107422,-73.95352172851562,2022-06-30,158914
2645,N417,BK,G,40.68962860107422,-73.95352172851562,2022-07-31,138301
2646,N417,BK,G,40.68962860107422,-73.95352172851562,2022-08-31,143806
2647,N417,BK,G,40.68962860107422,-73.95352172851562,2022-09-30,159286
2648,N417,BK,G,40.68962860107422,-73.95352172851562,2022-10-31,168315
2649,N417,BK,G,40.68962860107422,-73.95352172851562,2022-11-30,161599
2650,N417,BK,G,40.68962860107422,-73.95352172851562,2022-12-31,156600
2651,N417,BK,G,40.68962860107422,-73.95352172851562,2023-01-31,161248
2652,N419,BK,G,40.688873291015625,-73.96006774902344,2022-02-28,81312
2653,N419,BK,G,40.688873291015625,-73.96006774902344,2022-03-31,109869
2654,N419,BK,G,40.688873291015625,-73.96006774902344,2022-04-30,101430
2655,N419,BK,G,40.688873291015625,-73.96006774902344,2022-05-31,102829
2656,N419,BK,G,40.688873291015625,-73.96006774902344,2022-06-30,95700
2657,N419,BK,G,40.688873291015625,-73.96006774902344,2022-07-31,85310
2658,N419,BK,G,40.688873291015625,-73.96006774902344,2022-08-31,94291
2659,N419,BK,G,40.688873291015625,-73.96006774902344,2022-09-30,108433
2660,N419,BK,G,40.688873291015625,-73.96006774902344,2022-10-31,115877
2661,N419,BK,G,40.688873291015625,-73.96006774902344,2022-11-30,112966
2662,N419,BK,G,40.688873291015625,-73.96006774902344,2022-12-31,105622
2663,N419,BK,G,40.688873291015625,-73.96006774902344,2023-01-31,108906
2664,N420B,BK,G,40.688087463378906,-73.96684265136719,2022-02-28,75410
2665,N420B,BK,G,40.688087463378906,-73.96684265136719,2022-03-31,101428
2666,N420B,BK,G,40.688087463378906,-73.96684265136719,2022-04-30,93876
2667,N420B,BK,G,40.688087463378906,-73.96684265136719,2022-05-31,92541
2668,N420B,BK,G,40.688087463378906,-73.96684265136719,2022-06-30,83210
2669,N420B,BK,G,40.688087463378906,-73.96684265136719,2022-07-31,73608
2670,N420B,BK,G,40.688087463378906,-73.96684265136719,2022-08-31,83209
2671,N420B,BK,G,40.688087463378906,-73.96684265136719,2022-09-30,100306
2672,N420B,BK,G,40.688087463378906,-73.96684265136719,2022-10-31,108232
2673,N420B,BK,G,40.688087463378906,-73.96684265136719,2022-11-30,105114
2674,N420B,BK,G,40.688087463378906,-73.96684265136719,2022-12-31,96059
2675,N420B,BK,G,40.688087463378906,-73.96684265136719,2023-01-31,102318
2676,N422,BK,G,40.68711853027344,-73.97537231445312,2022-02-28,91154
2677,N422,BK,G,40.68711853027344,-73.97537231445312,2022-03-31,126289
2678,N422,BK,G,40.68711853027344,-73.97537231445312,2022-04-30,114490
2679,N422,BK,G,40.68711853027344,-73.97537231445312,2022-05-31,119268
2680,N422,BK,G,40.68711853027344,-73.97537231445312,2022-06-30,104883
2681,N422,BK,G,40.68711853027344,-73.97537231445312,2022-07-31,85034
2682,N422,BK,G,40.68711853027344,-73.97537231445312,2022-08-31,92723
2683,N422,BK,G,40.68711853027344,-73.97537231445312,2022-09-30,113581
2684,N422,BK,G,40.68711853027344,-73.97537231445312,2022-10-31,130887
2685,N422,BK,G,40.68711853027344,-73.97537231445312,2022-11-30,128464
2686,N422,BK,G,40.68711853027344,-73.97537231445312,2022-12-31,118032
2687,N422,BK,G,40.68711853027344,-73.97537231445312,2023-01-31,125581
2688,N500,M,"F,M,B,D",40.75866317749024,-73.98133087158203,2022-02-28,539072
2689,N500,M,"F,M,B,D",40.75866317749024,-73.98133087158203,2022-03-31,751637
2690,N500,M,"F,M,B,D",40.75866317749024,-73.98133087158203,2022-04-30,730517
2691,N500,M,"F,M,B,D",40.75866317749024,-73.98133087158203,2022-05-31,799223
2692,N500,M,"F,M,B,D",40.75866317749024,-73.98133087158203,2022-06-30,829305
2693,N500,M,"F,M,B,D",40.75866317749024,-73.98133087158203,2022-07-31,732340
2694,N500,M,"F,M,B,D",40.75866317749024,-73.98133087158203,2022-08-31,823771
2695,N500,M,"F,M,B,D",40.75866317749024,-73.98133087158203,2022-09-30,821661
2696,N500,M,"F,M,B,D",40.75866317749024,-73.98133087158203,2022-10-31,906304
2697,N500,M,"F,M,B,D",40.75866317749024,-73.98133087158203,2022-11-30,935504
2698,N500,M,"F,M,B,D",40.75866317749024,-73.98133087158203,2022-12-31,1298305
2699,N500,M,"F,M,B,D",40.75866317749024,-73.98133087158203,2023-01-31,906615
2700,N508,M,"F,M",40.74287796020508,-73.9928207397461,2022-02-28,301273
2701,N508,M,"F,M",40.74287796020508,-73.9928207397461,2022-03-31,386437
2702,N508,M,"F,M",40.74287796020508,-73.9928207397461,2022-04-30,386055
2703,N508,M,"F,M",40.74287796020508,-73.9928207397461,2022-05-31,418856
2704,N508,M,"F,M",40.74287796020508,-73.9928207397461,2022-06-30,390757
2705,N508,M,"F,M",40.74287796020508,-73.9928207397461,2022-07-31,357799
2706,N508,M,"F,M",40.74287796020508,-73.9928207397461,2022-08-31,394160
2707,N508,M,"F,M",40.74287796020508,-73.9928207397461,2022-09-30,428869
2708,N508,M,"F,M",40.74287796020508,-73.9928207397461,2022-10-31,478266
2709,N508,M,"F,M",40.74287796020508,-73.9928207397461,2022-11-30,446111
2710,N508,M,"F,M",40.74287796020508,-73.9928207397461,2022-12-31,458346
2711,N508,M,"F,M",40.74287796020508,-73.9928207397461,2023-01-31,434616
2712,N512,M,"F,M,3,1,2,,L",40.73822784423828,-73.99620819091797,2022-02-28,561505
2713,N512,M,"F,M,3,1,2,,L",40.73822784423828,-73.99620819091797,2022-03-31,725516
2714,N512,M,"F,M,3,1,2,,L",40.73822784423828,-73.99620819091797,2022-04-30,731132
2715,N512,M,"F,M,3,1,2,,L",40.73822784423828,-73.99620819091797,2022-05-31,786491
2716,N512,M,"F,M,3,1,2,,L",40.73822784423828,-73.99620819091797,2022-06-30,783630
2717,N512,M,"F,M,3,1,2,,L",40.73822784423828,-73.99620819091797,2022-07-31,693348
2718,N512,M,"F,M,3,1,2,,L",40.73822784423828,-73.99620819091797,2022-08-31,709568
2719,N512,M,"F,M,3,1,2,,L",40.73822784423828,-73.99620819091797,2022-09-30,811605
2720,N512,M,"F,M,3,1,2,,L",40.73822784423828,-73.99620819091797,2022-10-31,890384
2721,N512,M,"F,M,3,1,2,,L",40.73822784423828,-73.99620819091797,2022-11-30,805349
2722,N512,M,"F,M,3,1,2,,L",40.73822784423828,-73.99620819091797,2022-12-31,789974
2723,N512,M,"F,M,3,1,2,,L",40.73822784423828,-73.99620819091797,2023-01-31,767940
2724,N520,M,"B,D",40.71826553344727,-73.9937515258789,2022-02-28,307520
2725,N520,M,"B,D",40.71826553344727,-73.9937515258789,2022-03-31,433740
2726,N520,M,"B,D",40.71826553344727,-73.9937515258789,2022-04-30,363852
2727,N520,M,"B,D",40.71826553344727,-73.9937515258789,2022-05-31,419629
2728,N520,M,"B,D",40.71826553344727,-73.9937515258789,2022-06-30,434391
2729,N520,M,"B,D",40.71826553344727,-73.9937515258789,2022-07-31,391462
2730,N520,M,"B,D",40.71826553344727,-73.9937515258789,2022-08-31,412424
2731,N520,M,"B,D",40.71826553344727,-73.9937515258789,2022-09-30,414275
2732,N520,M,"B,D",40.71826553344727,-73.9937515258789,2022-10-31,474468
2733,N520,M,"B,D",40.71826553344727,-73.9937515258789,2022-11-30,439540
2734,N520,M,"B,D",40.71826553344727,-73.9937515258789,2022-12-31,486097
2735,N520,M,"B,D",40.71826553344727,-73.9937515258789,2023-01-31,462795
2736,N523,M,F,40.7234001159668,-73.98993682861328,2022-02-28,221473
2737,N523,M,F,40.7234001159668,-73.98993682861328,2022-03-31,284808
2738,N523,M,F,40.7234001159668,-73.98993682861328,2022-04-30,305471
2739,N523,M,F,40.7234001159668,-73.98993682861328,2022-05-31,316925
2740,N523,M,F,40.7234001159668,-73.98993682861328,2022-06-30,321464
2741,N523,M,F,40.7234001159668,-73.98993682861328,2022-07-31,295757
2742,N523,M,F,40.7234001159668,-73.98993682861328,2022-08-31,285246
2743,N523,M,F,40.7234001159668,-73.98993682861328,2022-09-30,303784
2744,N523,M,F,40.7234001159668,-73.98993682861328,2022-10-31,328262
2745,N523,M,F,40.7234001159668,-73.98993682861328,2022-11-30,317530
2746,N523,M,F,40.7234001159668,-73.98993682861328,2022-12-31,338501
2747,N523,M,F,40.7234001159668,-73.98993682861328,2023-01-31,317621
2748,N525,M,"F,M,J,Z,",40.71861267089844,-73.98743438720703,2022-02-28,375695
2749,N525,M,"F,M,J,Z,",40.71861267089844,-73.98743438720703,2022-03-31,509130
2750,N525,M,"F,M,J,Z,",40.71861267089844,-73.98743438720703,2022-04-30,505366
2751,N525,M,"F,M,J,Z,",40.71861267089844,-73.98743438720703,2022-05-31,520659
2752,N525,M,"F,M,J,Z,",40.71861267089844,-73.98743438720703,2022-06-30,513109
2753,N525,M,"F,M,J,Z,",40.71861267089844,-73.98743438720703,2022-07-31,476593
2754,N525,M,"F,M,J,Z,",40.71861267089844,-73.98743438720703,2022-08-31,471809
2755,N525,M,"F,M,J,Z,",40.71861267089844,-73.98743438720703,2022-09-30,531499
2756,N525,M,"F,M,J,Z,",40.71861267089844,-73.98743438720703,2022-10-31,578582
2757,N525,M,"F,M,J,Z,",40.71861267089844,-73.98743438720703,2022-11-30,532131
2758,N525,M,"F,M,J,Z,",40.71861267089844,-73.98743438720703,2022-12-31,527627
2759,N525,M,"F,M,J,Z,",40.71861267089844,-73.98743438720703,2023-01-31,541772
2760,N529,M,F,40.713714599609375,-73.99017333984375,2022-02-28,180736
2761,N529,M,F,40.713714599609375,-73.99017333984375,2022-03-31,227323
2762,N529,M,F,40.713714599609375,-73.99017333984375,2022-04-30,230851
2763,N529,M,F,40.713714599609375,-73.99017333984375,2022-05-31,245343
2764,N529,M,F,40.713714599609375,-73.99017333984375,2022-06-30,249044
2765,N529,M,F,40.713714599609375,-73.99017333984375,2022-07-31,234954
2766,N529,M,F,40.713714599609375,-73.99017333984375,2022-08-31,232673
2767,N529,M,F,40.713714599609375,-73.99017333984375,2022-09-30,249180
2768,N529,M,F,40.713714599609375,-73.99017333984375,2022-10-31,256545
2769,N529,M,F,40.713714599609375,-73.99017333984375,2022-11-30,254639
2770,N529,M,F,40.713714599609375,-73.99017333984375,2022-12-31,261551
2771,N529,M,F,40.713714599609375,-73.99017333984375,2023-01-31,259549
2772,N530,BK,F,40.70139694213867,-73.98674774169922,2022-02-28,138493
2773,N530,BK,F,40.70139694213867,-73.98674774169922,2022-03-31,187189
2774,N530,BK,F,40.70139694213867,-73.98674774169922,2022-04-30,217803
2775,N530,BK,F,40.70139694213867,-73.98674774169922,2022-05-31,231959
2776,N530,BK,F,40.70139694213867,-73.98674774169922,2022-06-30,234150
2777,N530,BK,F,40.70139694213867,-73.98674774169922,2022-07-31,218956
2778,N530,BK,F,40.70139694213867,-73.98674774169922,2022-08-31,223637
2779,N530,BK,F,40.70139694213867,-73.98674774169922,2022-09-30,228763
2780,N530,BK,F,40.70139694213867,-73.98674774169922,2022-10-31,236370
2781,N530,BK,F,40.70139694213867,-73.98674774169922,2022-11-30,228455
2782,N530,BK,F,40.70139694213867,-73.98674774169922,2022-12-31,229322
2783,N530,BK,F,40.70139694213867,-73.98674774169922,2023-01-31,219547
2784,N532,BK,"F,G",40.6861457824707,-73.99085998535156,2022-02-28,145840
2785,N532,BK,"F,G",40.6861457824707,-73.99085998535156,2022-03-31,199557
2786,N532,BK,"F,G",40.6861457824707,-73.99085998535156,2022-04-30,194098
2787,N532,BK,"F,G",40.6861457824707,-73.99085998535156,2022-05-31,203368
2788,N532,BK,"F,G",40.6861457824707,-73.99085998535156,2022-06-30,196482
2789,N532,BK,"F,G",40.6861457824707,-73.99085998535156,2022-07-31,161653
2790,N532,BK,"F,G",40.6861457824707,-73.99085998535156,2022-08-31,174027
2791,N532,BK,"F,G",40.6861457824707,-73.99085998535156,2022-09-30,197333
2792,N532,BK,"F,G",40.6861457824707,-73.99085998535156,2022-10-31,224045
2793,N532,BK,"F,G",40.6861457824707,-73.99085998535156,2022-11-30,214507
2794,N532,BK,"F,G",40.6861457824707,-73.99085998535156,2022-12-31,214460
2795,N532,BK,"F,G",40.6861457824707,-73.99085998535156,2023-01-31,222436
2796,N535,BK,"F,G",40.680301666259766,-73.99504852294922,2022-02-28,146095
2797,N535,BK,"F,G",40.680301666259766,-73.99504852294922,2022-03-31,198833
2798,N535,BK,"F,G",40.680301666259766,-73.99504852294922,2022-04-30,188004
2799,N535,BK,"F,G",40.680301666259766,-73.99504852294922,2022-05-31,198235
2800,N535,BK,"F,G",40.680301666259766,-73.99504852294922,2022-06-30,196423
2801,N535,BK,"F,G",40.680301666259766,-73.99504852294922,2022-07-31,159696
2802,N535,BK,"F,G",40.680301666259766,-73.99504852294922,2022-08-31,165306
2803,N535,BK,"F,G",40.680301666259766,-73.99504852294922,2022-09-30,194784
2804,N535,BK,"F,G",40.680301666259766,-73.99504852294922,2022-10-31,220798
2805,N535,BK,"F,G",40.680301666259766,-73.99504852294922,2022-11-30,208885
2806,N535,BK,"F,G",40.680301666259766,-73.99504852294922,2022-12-31,202119
2807,N535,BK,"F,G",40.680301666259766,-73.99504852294922,2023-01-31,214041
2808,N536,BK,"F,G",40.67358016967773,-73.99595642089844,2022-02-28,57070
2809,N536,BK,"F,G",40.67358016967773,-73.99595642089844,2022-03-31,74925
2810,N536,BK,"F,G",40.67358016967773,-73.99595642089844,2022-04-30,71374
2811,N536,BK,"F,G",40.67358016967773,-73.99595642089844,2022-05-31,75827
2812,N536,BK,"F,G",40.67358016967773,-73.99595642089844,2022-06-30,76027
2813,N536,BK,"F,G",40.67358016967773,-73.99595642089844,2022-07-31,69500
2814,N536,BK,"F,G",40.67358016967773,-73.99595642089844,2022-08-31,73551
2815,N536,BK,"F,G",40.67358016967773,-73.99595642089844,2022-09-30,76033
2816,N536,BK,"F,G",40.67358016967773,-73.99595642089844,2022-10-31,82763
2817,N536,BK,"F,G",40.67358016967773,-73.99595642089844,2022-11-30,78998
2818,N536,BK,"F,G",40.67358016967773,-73.99595642089844,2022-12-31,78510
2819,N536,BK,"F,G",40.67358016967773,-73.99595642089844,2023-01-31,80926
2820,N539A,BK,"F,G",40.6662712097168,-73.98030853271484,2022-02-28,156512
2821,N539A,BK,"F,G",40.6662712097168,-73.98030853271484,2022-03-31,212120
2822,N539A,BK,"F,G",40.6662712097168,-73.98030853271484,2022-04-30,198180
2823,N539A,BK,"F,G",40.6662712097168,-73.98030853271484,2022-05-31,208101
2824,N539A,BK,"F,G",40.6662712097168,-73.98030853271484,2022-06-30,214925
2825,N539A,BK,"F,G",40.6662712097168,-73.98030853271484,2022-07-31,175244
2826,N539A,BK,"F,G",40.6662712097168,-73.98030853271484,2022-08-31,176820
2827,N539A,BK,"F,G",40.6662712097168,-73.98030853271484,2022-09-30,207488
2828,N539A,BK,"F,G",40.6662712097168,-73.98030853271484,2022-10-31,226510
2829,N539A,BK,"F,G",40.6662712097168,-73.98030853271484,2022-11-30,215891
2830,N539A,BK,"F,G",40.6662712097168,-73.98030853271484,2022-12-31,211257
2831,N539A,BK,"F,G",40.6662712097168,-73.98030853271484,2023-01-31,223437
2832,N542,BK,"F,G",40.66036605834961,-73.9794921875,2022-02-28,76837
2833,N542,BK,"F,G",40.66036605834961,-73.9794921875,2022-03-31,107200
2834,N542,BK,"F,G",40.66036605834961,-73.9794921875,2022-04-30,101720
2835,N542,BK,"F,G",40.66036605834961,-73.9794921875,2022-05-31,107983
2836,N542,BK,"F,G",40.66036605834961,-73.9794921875,2022-06-30,110553
2837,N542,BK,"F,G",40.66036605834961,-73.9794921875,2022-07-31,84233
2838,N542,BK,"F,G",40.66036605834961,-73.9794921875,2022-08-31,92617
2839,N542,BK,"F,G",40.66036605834961,-73.9794921875,2022-09-30,105791
2840,N542,BK,"F,G",40.66036605834961,-73.9794921875,2022-10-31,116945
2841,N542,BK,"F,G",40.66036605834961,-73.9794921875,2022-11-30,111345
2842,N542,BK,"F,G",40.66036605834961,-73.9794921875,2022-12-31,106369
2843,N542,BK,"F,G",40.66036605834961,-73.9794921875,2023-01-31,112538
2844,N543,BK,"F,G",40.65078353881836,-73.97577667236328,2022-02-28,75118
2845,N543,BK,"F,G",40.65078353881836,-73.97577667236328,2022-03-31,105308
2846,N543,BK,"F,G",40.65078353881836,-73.97577667236328,2022-04-30,97526
2847,N543,BK,"F,G",40.65078353881836,-73.97577667236328,2022-05-31,103457
2848,N543,BK,"F,G",40.65078353881836,-73.97577667236328,2022-06-30,100864
2849,N543,BK,"F,G",40.65078353881836,-73.97577667236328,2022-07-31,79886
2850,N543,BK,"F,G",40.65078353881836,-73.97577667236328,2022-08-31,87337
2851,N543,BK,"F,G",40.65078353881836,-73.97577667236328,2022-09-30,103531
2852,N543,BK,"F,G",40.65078353881836,-73.97577667236328,2022-10-31,112609
2853,N543,BK,"F,G",40.65078353881836,-73.97577667236328,2022-11-30,107037
2854,N543,BK,"F,G",40.65078353881836,-73.97577667236328,2022-12-31,102419
2855,N543,BK,"F,G",40.65078353881836,-73.97577667236328,2023-01-31,108499
2856,N546,BK,"F,G",40.644039154052734,-73.97967529296875,2022-02-28,141337
2857,N546,BK,"F,G",40.644039154052734,-73.97967529296875,2022-03-31,180192
2858,N546,BK,"F,G",40.644039154052734,-73.97967529296875,2022-04-30,160646
2859,N546,BK,"F,G",40.644039154052734,-73.97967529296875,2022-05-31,179936
2860,N546,BK,"F,G",40.644039154052734,-73.97967529296875,2022-06-30,171460
2861,N546,BK,"F,G",40.644039154052734,-73.97967529296875,2022-07-31,152419
2862,N546,BK,"F,G",40.644039154052734,-73.97967529296875,2022-08-31,154923
2863,N546,BK,"F,G",40.644039154052734,-73.97967529296875,2022-09-30,166172
2864,N546,BK,"F,G",40.644039154052734,-73.97967529296875,2022-10-31,180739
2865,N546,BK,"F,G",40.644039154052734,-73.97967529296875,2022-11-30,175495
2866,N546,BK,"F,G",40.644039154052734,-73.97967529296875,2022-12-31,169674
2867,N546,BK,"F,G",40.644039154052734,-73.97967529296875,2023-01-31,171759
2868,N548,BK,F,40.6361198425293,-73.9781723022461,2022-02-28,50958
2869,N548,BK,F,40.6361198425293,-73.9781723022461,2022-03-31,66696
2870,N548,BK,F,40.6361198425293,-73.9781723022461,2022-04-30,61273
2871,N548,BK,F,40.6361198425293,-73.9781723022461,2022-05-31,60695
2872,N548,BK,F,40.6361198425293,-73.9781723022461,2022-06-30,64221
2873,N548,BK,F,40.6361198425293,-73.9781723022461,2022-07-31,60086
2874,N548,BK,F,40.6361198425293,-73.9781723022461,2022-08-31,65196
2875,N548,BK,F,40.6361198425293,-73.9781723022461,2022-09-30,70318
2876,N548,BK,F,40.6361198425293,-73.9781723022461,2022-10-31,66274
2877,N548,BK,F,40.6361198425293,-73.9781723022461,2022-11-30,70924
2878,N548,BK,F,40.6361198425293,-73.9781723022461,2022-12-31,67401
2879,N548,BK,F,40.6361198425293,-73.9781723022461,2023-01-31,72036
2880,N549,BK,F,40.62975311279297,-73.97697448730469,2022-02-28,46435
2881,N549,BK,F,40.62975311279297,-73.97697448730469,2022-03-31,57967
2882,N549,BK,F,40.62975311279297,-73.97697448730469,2022-04-30,56026
2883,N549,BK,F,40.62975311279297,-73.97697448730469,2022-05-31,51574
2884,N549,BK,F,40.62975311279297,-73.97697448730469,2022-06-30,54611
2885,N549,BK,F,40.62975311279297,-73.97697448730469,2022-07-31,53316
2886,N549,BK,F,40.62975311279297,-73.97697448730469,2022-08-31,56583
2887,N549,BK,F,40.62975311279297,-73.97697448730469,2022-09-30,60748
2888,N549,BK,F,40.62975311279297,-73.97697448730469,2022-10-31,55748
2889,N549,BK,F,40.62975311279297,-73.97697448730469,2022-11-30,61174
2890,N549,BK,F,40.62975311279297,-73.97697448730469,2022-12-31,58270
2891,N549,BK,F,40.62975311279297,-73.97697448730469,2023-01-31,63947
2892,N551,BK,F,40.62532043457031,-73.97612762451172,2022-02-28,24592
2893,N551,BK,F,40.62532043457031,-73.97612762451172,2022-03-31,32545
